_id,BERDO ID,Tax Parcel ID,Property Owner Name,Building Address,Building Address Zip Code,Parcel Address,Parcel Address Zip Code,Reported Gross Floor Area (Sq Ft),Largest Property Type,All Property Types,Site EUI (Energy Use Intensity kBtu/ft2),Total Site Energy Usage (kBtu),Natural Gas Usage (kBtu),Electricity Usage (kBtu),Renewable System Electricity Usage Onsite (kBtu),District Hot Water Usage (kBtu),District Chilled Water Usage (kBtu),District Steam Usage (kBtu),Fuel Oil 1 Usage (kBtu),Fuel Oil 2 Usage (kBtu),Fuel Oil 4 Usage (kBtu),Fuel Oil 5 and 6 Usage (kBtu),Propane Usage (kBtu),Diesel Usage (kBtu),Kerosene Usage (kBtu),Estimated Total GHG Emissions (kgCO2e)
4349,106604,504214000.0,WAIT STREET ASSOCIATES,1-5 Peterborough St,2215.0,1 5 Peterborough St,2215.0,,,,,,,,,,,,,,,,,,,
5337,106607,2101457000.0,WALBRIDGE CONDOMINIUM TR,15-19 Walbridge St,2134.0,15 19 Walbridge St,2134.0,,,,,,,,,,,,,,,,,,,
4350,106610,401409000.0,WALDORF ASSOCIATES LLC,41-43 Edgerly Rd,2115.0,41 43 Edgerly Rd,2115.0,,,,,,,,,,,,,,,,,,,
4351,106616,1101913000.0,WALNUT HOUSING LLC,241 Walnut Ave,2119.0,241 Walnut Av,2119.0,,,,,,,,,,,,,,,,,,,
4352,106618,303515000.0,WALSH JAMES H III TS,210-218 Commercial St,2109.0,210 218 Commercial St,2109.0,,,,,,,,,,,,,,,,,,,
4353,106620,601776010.0,WALTER J MARTIN S J MASS LPS,189-191 F St,2127.0,189 191 F St,2127.0,,,,,,,,,,,,,,,,,,,
4354,106621,601776010.0,WALTER J MARTIN S J MASS LPS,375 W Second St,2127.0,189 191 F St,2127.0,,,,,,,,,,,,,,,,,,,
4355,106622,601776010.0,WALTER J MARTIN S J MASS LPS,415-417 W Second St,2127.0,189 191 F St,2127.0,,,,,,,,,,,,,,,,,,,
4356,106623,601776010.0,WALTER J MARTIN S J MASS LPS,278 Bolton St,2127.0,189 191 F St,2127.0,,,,,,,,,,,,,,,,,,,
4357,106624,601776010.0,WALTER J MARTIN S J MASS LPS,276 Bolton St,2127.0,189 191 F St,2127.0,,,,,,,,,,,,,,,,,,,
4358,106625,601776010.0,WALTER J MARTIN S J MASS LPS,274 Bolton St,2127.0,189 191 F St,2127.0,,,,,,,,,,,,,,,,,,,
4359,106626,601776010.0,WALTER J MARTIN S J MASS LPS,282 Bolton St,2127.0,189 191 F St,2127.0,,,,,,,,,,,,,,,,,,,
4360,106627,601776010.0,WALTER J MARTIN S J MASS LPS,284 Bolton St,2127.0,189 191 F St,2127.0,,,,,,,,,,,,,,,,,,,
4361,106628,601776010.0,WALTER J MARTIN S J MASS LPS,286 Bolton St,2127.0,189 191 F St,2127.0,,,,,,,,,,,,,,,,,,,
4362,106629,601776010.0,WALTER J MARTIN S J MASS LPS,401 W Second St,2127.0,189 191 F St,2127.0,,,,,,,,,,,,,,,,,,,
4363,106630,601776010.0,WALTER J MARTIN S J MASS LPS,411-413 W Second St,2127.0,189 191 F St,2127.0,,,,,,,,,,,,,,,,,,,
4364,106631,601776010.0,WALTER J MARTIN S J MASS LPS,421 W Second St,2127.0,189 191 F St,2127.0,,,,,,,,,,,,,,,,,,,
4365,106632,601776010.0,WALTER J MARTIN S J MASS LPS,391 W Second St,2127.0,189 191 F St,2127.0,,,,,,,,,,,,,,,,,,,
4366,106633,601776010.0,WALTER J MARTIN S J MASS LPS,268 Bolton St,2127.0,189 191 F St,2127.0,,,,,,,,,,,,,,,,,,,
4367,106634,601776010.0,WALTER J MARTIN S J MASS LPS,272 Bolton St,2127.0,189 191 F St,2127.0,,,,,,,,,,,,,,,,,,,
4368,106635,601776010.0,WALTER J MARTIN S J MASS LPS,288 Bolton St,2127.0,189 191 F St,2127.0,,,,,,,,,,,,,,,,,,,
4369,106636,601776010.0,WALTER J MARTIN S J MASS LPS,290 Bolton St,2127.0,189 191 F St,2127.0,,,,,,,,,,,,,,,,,,,
4370,106640,203596100.0,WARREN GREEN LEASEHOLD CONDO,21  35 Warren St,2129.0,21 35 Warren St,2129.0,,,,,,,,,,,,,,,,,,,
4371,106643,1806017110.0,WASHINGTON BEECH,4560-4578 Washington St,2131.0,4560 Washington St,2131.0,,,,,,,,,,,,,,,,,,,
4372,106644,1806017010.0,WASHINGTON BEECH REVIT,4570-4584 Washington St,2131.0,4570 4584 Washington St,2131.0,,,,,,,,,,,,,,,,,,,
4373,106645,1806017010.0,WASHINGTON BEECH REVIT,80-98 Beechland Cir,2131.0,4570 4584 Washington St,2131.0,,,,,,,,,,,,,,,,,,,
4374,106646,1806017010.0,WASHINGTON BEECH REVIT,100-114 Beechland Cir,2131.0,4570 4584 Washington St,2131.0,,,,,,,,,,,,,,,,,,,
4375,106647,1806017010.0,WASHINGTON BEECH REVIT,116-124 Beechland Cir,2131.0,4570 4584 Washington St,2131.0,,,,,,,,,,,,,,,,,,,
4376,106648,1806017010.0,WASHINGTON BEECH REVIT,126-142 Beechland Cir,2131.0,4570 4584 Washington St,2131.0,,,,,,,,,,,,,,,,,,,
4377,106649,1806017010.0,WASHINGTON BEECH REVIT,1-15 Beechland Cir,2131.0,4570 4584 Washington St,2131.0,,,,,,,,,,,,,,,,,,,
4378,106650,1806017010.0,WASHINGTON BEECH REVIT,150-164 Beechland Cir,2131.0,4570 4584 Washington St,2131.0,,,,,,,,,,,,,,,,,,,
4379,106651,1806017030.0,WASHINGTON BEECH REVIT,41-61 Beechland Cir,2131.0,41 61 Beechland Ci,2131.0,,,,,,,,,,,,,,,,,,,
4380,106652,1806017030.0,WASHINGTON BEECH REVIT,2-26 Unity Way,2131.0,41 61 Beechland Ci,2131.0,,,,,,,,,,,,,,,,,,,
4381,106653,1806017120.0,WASHINGTON BEECH REVIT,1-9 Beram Ave,2131.0,381 395 Beech St,2131.0,,,,,,,,,,,,,,,,,,,
4382,106654,1806017120.0,WASHINGTON BEECH REVIT,381-395 Beech St,2131.0,381 395 Beech St,2131.0,,,,,,,,,,,,,,,,,,,
4383,106655,1806017140.0,WASHINGTON BEECH REVIT,20-28 Beechland Cir,2131.0,20 36 Beechland Ci,2131.0,,,,,,,,,,,,,,,,,,,
4384,106656,1806017140.0,WASHINGTON BEECH REVIT,30-36 Beechland Cir,2131.0,20 36 Beechland Ci,2131.0,,,,,,,,,,,,,,,,,,,
4385,106657,1806017140.0,WASHINGTON BEECH REVIT,31-39 Beram Ave,2131.0,20 36 Beechland Ci,2131.0,,,,,,,,,,,,,,,,,,,
4386,106658,1806017140.0,WASHINGTON BEECH REVIT,1-13 Mercedes Vw,2131.0,20 36 Beechland Ci,2131.0,,,,,,,,,,,,,,,,,,,
5961,"106661, 106662",,,180 Columbia Rd,2121.0,,,70252.0,Multifamily Housing,,,,,,146134.6,,,,,,,,,,,
4387,106663,2204131000.0,WASHINGTON CONDO TR,461 Washington St,2135.0,461 Washington St,2135.0,,,,,,,,,,,,,,,,,,,
5338,106664,2011957010.0,WASHINGTON GROVE CONDO TR,5170 Washington St,2132.0,5170 Washington St,2132.0,,,,,,,,,,,,,,,,,,,
5339,106665,2011957010.0,WASHINGTON GROVE CONDO TR,11 Cheriton Rd,2132.0,5170 Washington St,2132.0,,,,,,,,,,,,,,,,,,,
5340,106666,1200641000.0,WASHINGTON HEIGHTS UNITED,101 Dale St,2119.0,101 Dale St,2119.0,,,,,,,,,,,,,,,,,,,
4388,106671,203927000.0,WASHINGTON SQ CONDOMINIUM,30 Washington St,2129.0,36 30 Washington St,2129.0,,,,,,,,,,,,,,,,,,,
4389,106672,2101724000.0,WASHINGTON SQUARE CONDO TR,309-319 Allston St,2135.0,309 319 Allston St,2135.0,,,,,,,,,,,,,,,,,,,
5341,106674,306973010.0,WASHINGTON UNION CONDOMINIUM TRUST,1387-1393 Washington St,2118.0,1387 Washington St,2118.0,,,,,,,,,,,,,,,,,,,
4390,106675,1103762000.0,WASHINGTONIAN COURT CONDO TR,31A-31C Morton St,2130.0,29 41 Morton St,2130.0,,,,,,,,,,,,,,,,,,,
4391,106676,1103762000.0,WASHINGTONIAN COURT CONDO TR,37A Morton St,2130.0,29 41 Morton St,2130.0,,,,,,,,,,,,,,,,,,,
4392,106677,1103762000.0,WASHINGTONIAN COURT CONDO TR,39A Morton St,2130.0,29 41 Morton St,2130.0,,,,,,,,,,,,,,,,,,,
4393,106678,1103762000.0,WASHINGTONIAN COURT CONDO TR,41 Morton St,2130.0,29 41 Morton St,2130.0,,,,,,,,,,,,,,,,,,,
4394,106679,2101844000.0,WASHOW LPS MASS LPS,127 Washington St,2135.0,127 135 Washington St,2135.0,,,,,,,,,,,,,,,,,,,
4395,106689,2200650000.0,WAVERLY ARMS CONDO TR,26 Waverly St,2135.0,26 Waverly St,2135.0,,,,,,,,,,,,,,,,,,,
4396,106717,600185000.0,WEST BLOCK LLC,20 W Fifth St,2127.0,20 W Fifth St,2127.0,,,,,,,,,,,,,,,,,,,
5342,106718,601890000.0,WEST BROADWAY LLC,478A-480 W Broadway,2127.0,480 478A W Broadway,2127.0,,,,,,,,,,,,,,,,,,,
4397,106719,400680000.0,WEST CANTON CONDOMINIUM TR,227-233 W Canton St,2116.0,227 233 W Canton St,2116.0,,,,,,,,,,,,,,,,,,,
5343,106723,2012243000.0,WEST ROXBURY PROPERTY,5060 Washington St,2132.0,5060 Washington St,2132.0,,,,,,,,,,,,,,,,,,,
4398,106724,600711010.0,WEST SIDE CONDO TRUST,120 W Seventh St,2127.0,120 W Seventh St,2127.0,,,,,,,,,,,,,,,,,,,
5344,106728,401513000.0,WESTLAND AVENUE LLC,56-60 Westland Ave,2115.0,56 60 Westland Av,2115.0,,,,,,,,,,,,,,,,,,,
5345,106729,401514000.0,WESTLAND AVENUE LLC,54 Westland Ave,2115.0,54 Westland Av,2115.0,,,,,,,,,,,,,,,,,,,
5346,106730,401517000.0,WESTLAND AVENUE LLC,38 Westland Ave,2115.0,38 Westland Av,2115.0,,,,,,,,,,,,,,,,,,,
4399,106732,1101638000.0,WESTMINSTERWASHINGTONLIHTC LLC,3012 Washington St,2119.0,3012 Washington St,2119.0,,,,,,,,,,,,,,,,,,,
4400,106733,2200551000.0,WESTNGHSE BRDCSTNG CO INC,1170 Soldiers Field Rd,2134.0,1170 Soldiers Field Rd,2134.0,,,,,,,,,,,,,,,,,,,
4401,106738,303549000.0,WHARF REALTY TRUST,81-85 Atlantic Ave,2110.0,79 85 Atlantic Av,2110.0,,,,,,,,,,,,,,,,,,,
4402,106739,1101189000.0,WHITE ROCK WATERMARK LLC MASS LLC,1703-1705 Columbus Ave,2119.0,1705 Columbus Av,2119.0,,,,,,,,,,,,,,,,,,,
5347,106742,2005511010.0,WHITTEMORE ESTATES CONDO TR,11  S Fairview St,2131.0,818 820 South St,2131.0,,,,,,,,,,,,,,,,,,,
5348,106743,2005511010.0,WHITTEMORE ESTATES CONDO TR,15 S Fairview St,2131.0,818 820 South St,2131.0,,,,,,,,,,,,,,,,,,,
5349,106744,2005511010.0,WHITTEMORE ESTATES CONDO TR,818-820 South St,2131.0,818 820 South St,2131.0,,,,,,,,,,,,,,,,,,,
5350,106745,2005511010.0,WHITTEMORE ESTATES CONDO TR,11R S Fairview St,2131.0,818 820 South St,2131.0,,,,,,,,,,,,,,,,,,,
5351,106752,600006020.0,WIDETT AC OWNER LLC,100 Widett Cir,2127.0,100 Widett Ci,2127.0,,,,,,,,,,,,,,,,,,,
4403,106754,306010010.0,WILKES PASSAGE LOFTS,1293-1317 Washington St,2118.0,1293 1317 Washington St,2118.0,,,,,,,,,,,,,,,,,,,
5352,106758,1809452000.0,WINDOVER PARTNERS LLC,1715 Hyde Park Av,2136.0,1715 Hyde Park Av,2136.0,,,,,,,,,,,,,,,,,,,
4404,106766,304781000.0,WINTER EIGHT ASSOCIATES LLC MASS LLC,8 Winter St,2108.0,8 10 Winter St,2108.0,,,,,,,,,,,,,,,,,,,
4405,106769,304430000.0,WONG FAMILY BENEVOLENT,70-72 Beach St,2111.0,72 70 Beach St,2111.0,,,,,,,,,,,,,,,,,,,
5353,106773,105398015.0,WOODBURY-CUNARD ASSOCIATES  LP,191-201 Sumner St,2128.0,201 191 Sumner St,2128.0,,,,,,,,,,,,,,,,,,,
5354,106775,1405198150.0,WORCESTER CITY CAMPUS CORP,460 Walk Hill St,2124.0,458 460 Walk Hill St,2124.0,,,,,,,,,,,,,,,,,,,
5355,106776,1405198175.0,WORCESTER CITY CAMPUS CORP,458 Walk Hill St,2126.0,458 460 Walk Hill St,2126.0,,,,,,,,,,,,,,,,,,,
5356,106778,602672052.0,WORLD TRADE CENTER,200 Seaport Bl,2210.0,200 Seaport Bl,2210.0,,,,,,,,,,,,,,,,,,,
5357,106779,2010655000.0,WROX LLC,1524 Vfw Pkwy,2132.0,1524 Vfw Pw,2132.0,,,,,,,,,,,,,,,,,,,
5358,106785,305265000.0,YEE WILLIAM,41-55 Beach St,2111.0,41 55 Beach St,2111.0,,,,,,,,,,,,,,,,,,,
4406,106789,2101674000.0,YORK TERRACE CONDO TR,11 Vinal St,2134.0,5 11 Vinal St,2134.0,,,,,,,,,,,,,,,,,,,
5359,106794,1902263000.0,ZAYEK REVERAND FRANCIS M,61 Rockwood St,2130.0,61 Rockwood St,2130.0,,,,,,,,,,,,,,,,,,,
4407,106795,401642000.0,ZEENA REALTY LLC,132-136 Hemenway St,2115.0,136 132 Hemenway St,2115.0,,,,,,,,,,,,,,,,,,,
4408,106796,401670000.0,ZEENA REALTY LLC,97 Saint Stephen St,2115.0,97 St Stephen St,2115.0,,,,,,,,,,,,,,,,,,,
4409,106807,1700075000.0,NOR-AL HOUSING ASSOCIATES,18 Algonquin St,2124.0,18 Algonquin St,2124.0,,,,,,,,,,,,,,,,,,,
4410,106812,1400783000.0,GROVE HALL APARTMENTS LLC MASS LLC,35 Washington St,2121.0,35 Washington St,2121.0,,,,,,,,,,,,,,,,,,,
4411,106814,1202424000.0,SONOMA MAPLE SCHUYLER LLC MASS LLC,1 4 Maple Ct,2121.0,1 4 Maple Ct,2121.0,,,,,,,,,,,,,,,,,,,
4412,106815,1202480000.0,SONOMA MAPLE SCHUYLER LLC MASS LLC,25 29 Schuyler St,2121.0,25 29 Schuyler St,2121.0,,,,,,,,,,,,,,,,,,,
4413,106822,2202645000.0,BOSTON REHAB ASSOC GP,181 Parsons St,2135.0,181 Parsons St,2135.0,,,,,,,,,,,,,,,,,,,
2287,106824,1000247010.0,BRIGHAM & WOMENS HOSPITAL INC,70 Francis St,2115.0,70 Francis St,2115.0,432960.0,Other - Specialty Hospital,Other - Specialty Hospital ,,,,,,,,,,,,,,,,
2288,106825,1000319020.0,LESSEE BRIGHAM & WOMENS HOSP INC,60 Fenwood Rd,2115.0,60 Fenwood Rd,2115.0,802354.0,Other,Other ,,,,,,,,,,,,,,,,
4414,106829,302700104.0,BULFINCH WPB1 OWNER LLC,110 Sudbury St,2114.0,110 Sudbury St,2114.0,,,,,,,,,,,,,,,,,,,
4416,106831,2101849000.0,BOSTON HOUSING AUTH,2 4 Fidelis Way,2135.0,2 4 Fidelis Wa,2135.0,,,,,,,,,,,,,,,,,,,
4417,106832,2101847000.0,BOSTON HOUSING AUTH,14 Fidelis Way ,2135.0,12 Fidelis Wy,2135.0,,,Multifamily Housing ,,,,,,,,,,,,,,,,
4418,106833,2101848000.0,BOSTON HOUSING AUTH,"6 Fidelis Way
",2135.0,6 8 Fidelis Wa,2135.0,,,Multifamily Housing ,,,,,,,,,,,,,,,,
4419,106834,2101846000.0,BOSTON HOUSING AUTH,16 Fidelis Way,2135.0,16 Fidelis Wy,2135.0,,,,,,,,,,,,,,,,,,,
4420,106836,105408000.0,GEGC 2 NEW STREET LLC,"10 New St
",2128.0,New St,2128.0,,,,,,,,,,,,,,,,,,,
4421,106837,300445010.0,DONT LOOK BACK LLC (LESSEE),215 Charles St,2114.0,215 239 Charles St,2114.0,,,,,,,,,,,,,,,,,,,
5360,106849,2100470100.0,1035 COMMONWEALTH AVENUE LLC,1035-1037 Commonwealth Ave,2215.0,1035-1037 Commonwealth Av,2215.0,,,,,,,,,,,,,,,,,,,
2752,106854,702442000.0,CITY OF BOSTON,William J Day Blvd,2127.0,William J Day Blvd,2127.0,73035.0,Other - Recreation,Other - Recreation ,,,4535178.8,,,,,,,,,,,,,240863.3461
2332,106884,104164006.0,CITY OF BOSTON,Orleans St,2128.0,Orleans St,2128.0,36753.0,Other - Recreation,Other - Recreation ,,,,,,,,,,,,,,,,
4422,106910,1600672000.0,CITY OF BOSTON,Bispham St,2122.0,Bispham St,2122.0,,,,,,,,,,,,,,,,,,,
4423,106929,100524000.0,CITY OF BOSTON,Boardman St,2128.0,Boardman St,2128.0,,,,,,,,,,,,,,,,,,,
4424,106941,2203357000.0,CITY OF BOSTON,419 Faneuil St,2135.0,419 Faneuil St,2135.0,,,,,,,,,,,,,,,,,,,
2389,107000,1503107000.0,CITY OF BOSTON,1216 Dorchester Av- Maintenance Dept,2125.0,1216 Dorchester Av- Maintenance Dept,2125.0,2520.0,"Repair Services (Vehicle, Shoe, Locksmith, etc.)","Repair Services Vehicle, Shoe, Locksmith, etc ",,,,,,,,,,,,,,,,
2390,107001,1503107000.0,CITY OF BOSTON,1216 Dorchester Av- Campus_Storage,2125.0,1216 Dorchester Av- Campus_Storage,2125.0,878.0,Self-Storage Facility,Self-Storage Facility ,,,,,,,,,,,,,,,,
2393,107013,1800113300.0,CITY OF BOSTON,River Food Pantry,2126.0,211 215A River St,2126.0,5805.0,Self-Storage Facility,Self-Storage Facility ,,,,,,,,,,,,,,,,
2394,107014,1800113300.0,CITY OF BOSTON ,Bphc-Mattapan Campus_211 River Daycare,2126.0,211 215A River St,2126.0,4543.0,Pre-school/Daycare,Pre-school/Daycare ,,,,,,,,,,,,,,,,
2396,107020,1600672000.0,CITY OF BOSTON,Bispham St- Pwd-District 7 Yard_Storage Garage,2122.0,Bispham St,2122.0,3827.0,Self-Storage Facility,Self-Storage Facility ,,,,,,,,,,,,,,,,
2397,107021,1405200000.0,CITY OF BOSTON ,Pwd-Streetlighting Yard_Double Wide Trailer,2131.0,430 Canterbury St,2131.0,2958.0,Office,Office ,,,,,,,,,,,,,,,,
2398,107022,1405200000.0,CITY OF BOSTON ,Pwd-Streetlighting Yard_Small Trailer,2131.0,430 Canterbury St,2131.0,248.0,Office,Office ,,,,,,,,,,,,,,,,
2399,107023,1405200000.0,CITY OF BOSTON ,Pwd-Streetlighting Yard_Storage Building,2131.0,430 Canterbury St,2131.0,7556.0,"Repair Services (Vehicle, Shoe, Locksmith, etc.)","Repair Services Vehicle, Shoe, Locksmith, etc ",,,,,,,,,,,,,,,,
2400,107026,801024040.0,CITY OF BOSTON,Pwd-Truck Wash Facility,2118.0,400 Frontage Rd,2118.0,8700.0,"Repair Services (Vehicle, Shoe, Locksmith, etc.)","Repair Services Vehicle, Shoe, Locksmith, etc ",,,,,,,,,,,,,,,,
4425,107045,2101551000.0,COMMONWEALTH MANOR LP MASS LP,1238 Commonwealth Av,2090.0,1238 Commonwealth Av,2090.0,,,,,,,,,,,,,,,,,,,
4426,107046,2101550000.0,COMMONWEALTH MANOR LP MASS LP,1242 Commonwealth Av,2090.0,1242 Commonwealth Av,2090.0,,,,,,,,,,,,,,,,,,,
4427,107047,2101549000.0,COMMONWEALTH MANOR LP MASS LP,1246 Commonwealth Av,2090.0,1246 Commonwealth Av,2090.0,,,,,,,,,,,,,,,,,,,
5361,107057,2102440012.0,CLEVELAND CIRCLE HOTEL OWNER LLC,395 Chestnut Hill Ave,2135.0,381-399 Chestnut Hill Av,2135.0,,,,,,,,,,,,,,,,,,,
4428,107073,2100210000.0,TRUSTEES OF BOSTON UNIVERSITY,856 Beacon St                                       ,2115.0,856-862 Beacon St,2115.0,,,,,,,,,,,,,,,,,,,
2435,107091,402024000.0,WENTWORTH INSTITUTE,Power Plant ,2115.0,550 Huntington Av,2115.0,22780.0,College/University,College/University ,,,,,,,,,,,,,,,,
2436,107092,402024000.0,WENTWORTH INSTITUTE,Williston Hal ,2115.0,550 Huntington Av,2115.0,48113.0,College/University,College/University ,,,,,,,,,,,,,,,,
2437,107093,402024000.0,WENTWORTH INSTITUTE,Rubenstein Hall ,2115.0,550 Huntington Av,2115.0,14394.0,College/University,College/University ,,,,,,,,,,,,,,,,
2438,107094,402024000.0,WENTWORTH INSTITUTE,Wentworth Hall ,2115.0,550 Huntington Av,2115.0,45242.0,College/University,College/University ,,,,,,,,,,,,,,,,
2439,107095,402024000.0,WENTWORTH INSTITUTE,Dobbs Hall ,2115.0,550 Huntington Av,2115.0,47414.0,College/University,College/University ,,,,,,,,,,,,,,,,
2440,107096,402024000.0,WENTWORTH INSTITUTE,Watson Hall ,2115.0,550 Huntington Av,2115.0,39636.0,College/University,College/University ,,,,,,,,,,,,,,,,
2441,107097,402024000.0,WENTWORTH INSTITUTE,Kingman Hall,2115.0,550 Huntington Av,2115.0,12176.0,College/University,College/University ,,,,,,,,,,,,,,,,
2442,107098,402024000.0,WENTWORTH INSTITUTE,Willson Hall ,2115.0,550 Huntington Av,2115.0,8135.0,College/University,College/University ,,,,,,,,,,,,,,,,
2443,107102,402044000.0,WENTWORTH INSTITUTE OF TECHNOLOGY INC,Annex North ,2120.0,55 Annunciation Rd,2120.0,53538.0,College/University,College/University ,,,,,,,,,,,,,,,,
2444,107103,402044000.0,WENTWORTH INSTITUTE OF TECHNOLOGY INC,Annex Central,2120.0,55 Annunciation Rd,2120.0,52009.0,College/University,College/University ,,,,,,,,,,,,,,,,
2445,107104,402044000.0,WENTWORTH INSTITUTE OF TECHNOLOGY INC,Annex South,2120.0,55 Annunciation Rd,2120.0,32006.0,College/University,College/University ,,,,,,,,,,,,,,,,
2446,107105,402044000.0,WENTWORTH INSTITUTE OF TECHNOLOGY INC,Annex Service Building ,2120.0,55 Annunciation Rd,2120.0,7933.0,College/University,College/University ,,,,,,,,,,,,,,,,
2448,107107,402024000.0,WENTWORTH INSTITUTE,105 117 Ward St,2120.0,105 117 Ward St,2120.0,11369.0,College/University,College/University ,,,,,,,,,,,,,,,,
4429,107132,1103719020.0,RESIDENCES AT FOREST HILLS,3688 Washington St,2130.0,3694 Washington St,2130.0,,,,,,,,,,,,,,,,,,,
4430,107133,1103719020.0,RESIDENCES AT FOREST HILLS,3690 Washington St,2130.0,3694 Washington St,2130.0,,,,,,,,,,,,,,,,,,,
4431,107148,1700076000.0,NOR-AL HOUSING ASSOCIATES,16 Algonquin St,2124.0,16 Algonquin St,2124.0,,,,,,,,,,,,,,,,,,,
4432,107155,2202616000.0,CITY OF BOSTON,282-284 North Beacon St,2135.0,41 89 Faneuil St,2135.0,,,Multifamily Housing ,,,,,,,,,,,,,,,,
4433,107156,2202616000.0,CITY OF BOSTON,276-280 North Beacon St,2135.0,41 89 Faneuil St,2135.0,,,,,,,,,,,,,,,,,,,
4434,107157,2202616000.0,CITY OF BOSTON,266-270 North Beacon St,2135.0,41 89 Faneuil St,2135.0,,,,,,,,,,,,,,,,,,,
4435,107158,2202616000.0,CITY OF BOSTON,256-260 North Beacon St,2135.0,41 89 Faneuil St,2135.0,,,,,,,,,,,,,,,,,,,
4436,107159,2202616000.0,CITY OF BOSTON,242-250 North Beacon St,2135.0,41 89 Faneuil St,2135.0,,,,,,,,,,,,,,,,,,,
4437,107160,2202616000.0,CITY OF BOSTON,41-45 Faneuil St,2135.0,41 89 Faneuil St,2135.0,,,,,,,,,,,,,,,,,,,
4438,107161,2202616000.0,CITY OF BOSTON,51-55 Faneuil St,2135.0,41 89 Faneuil St,2135.0,,,,,,,,,,,,,,,,,,,
4439,107162,2202616000.0,CITY OF BOSTON,61-65 Faneuil St,2135.0,41 89 Faneuil St,2135.0,,,,,,,,,,,,,,,,,,,
4440,107163,2202616000.0,CITY OF BOSTON,71-75 Faneuil St,2135.0,41 89 Faneuil St,2135.0,,,,,,,,,,,,,,,,,,,
4441,107164,2202616000.0,CITY OF BOSTON,81-89 Faneuil St,2135.0,41 89 Faneuil St,2135.0,,,,,,,,,,,,,,,,,,,
2466,107165,401150000.0,CHURCH REALTY TRUST,101 Belvidere St,2115.0,101 111 Belvidere St,2115.0,186000.0,Office,Office ,,,,,,,,,,,,,,,,
2467,107166,401150000.0,CHURCH REALTY TRUST,235 Huntington Ave,2115.0,101 111 Belvidere St,2115.0,39000.0,Social/Meeting Hall,Social/Meeting Hall ,,,,,,,,,,,,,,,,
5362,107167,300660010.0,CHARLES RIVER PLAZA PRIMARY,175 Cambridge St,2114.0,161 209 Cambridge St,2114.0,,,,,,,,,,,,,,,,,,,
4442,107168,903671000.0,BOSTON HOUSING AUTH,50 52 Highland St,2119.0,50 52 Highland St,2119.0,,,Multifamily Housing ,,,,,,,,,,,,,,,,
4443,107169,300154010.0,FANEUIL HIV HOUSING CORP,56 Joy St,2114.0,56 Joy St,2114.0,,,,,,,,,,,,,,,,,,,
4444,107173,302726004.0,US REIF 100 CAMBRIDGE STREET,100 Cambridge St,2114.0,100 Cambridge St,2114.0,,,,,,,,,,,,,,,,,,,
4445,107175,1402297000.0,GANGEMI FRANK R TS,8 14 Kingsdale St,2124.0,8 14 Kingsdale St,2124.0,,,,,,,,,,,,,,,,,,,
2473,107177,801720100.0,BOSTON PUBLIC HEALTH COMM,35 Northampton,2118.0,Massachusetts Av,2118.0,109056.0,Parking,"Office , Parking , Fitness Center/Health Club/Gym ",,,,,,,,,,,,,,,,
2484,107188,1203486000.0,CITY OF BOSTON,1-2-Admin Building,2124.0,Morton St,2124.0,19826.0,Office,"Office , Self-Storage Facility ",,,,,,,,,,1220058.0,,,,,,90540.50418
2485,107189,1203486000.0,CITY OF BOSTON,White Stadium_Office,2124.0,Morton St,2124.0,4000.0,Office,Office ,,,,,,,,,,,,,,,,
2486,107190,1203486000.0,CITY OF BOSTON,White Stadium_Storage,2124.0,Morton St,2124.0,4000.0,Self-Storage Facility,Self-Storage Facility ,,,,,,,,,,,,,,,,
2487,107191,1203486000.0,CITY OF BOSTON,3-Storage,2124.0,Morton St,2124.0,1841.0,Self-Storage Facility,Self-Storage Facility ,,,,,,,,,,,,,,,,
2488,107192,1203486000.0,CITY OF BOSTON,4-Maintenance Garage,2124.0,Morton St,2124.0,17701.0,"Repair Services (Vehicle, Shoe, Locksmith, etc.)","Repair Services Vehicle, Shoe, Locksmith, etc ",,,,,,,,,,,,,,,,
2489,107193,1203486000.0,CITY OF BOSTON,4B-Weld And Wood Shop,2124.0,Morton St,2124.0,8939.0,"Repair Services (Vehicle, Shoe, Locksmith, etc.)","Repair Services Vehicle, Shoe, Locksmith, etc ",,,,,,,,,,,,,,,,
2490,107194,1203486000.0,CITY OF BOSTON,4B-Storage Trailer,2124.0,Morton St,2124.0,641.0,Self-Storage Facility,Self-Storage Facility ,,,,,,,,,,,,,,,,
2491,107195,1203486000.0,CITY OF BOSTON,10-11-Bay House,2124.0,Morton St,2124.0,6118.0,Self-Storage Facility,"Repair Services Vehicle, Shoe, Locksmith, etc , Self-Storage Facility ",,,,,,,,,,,,,,,,
2492,107196,1203486000.0,CITY OF BOSTON,4B-Office Trailer,2124.0,Morton St,2124.0,715.0,Office,Office ,,,,,,,,,,,,,,,,
2493,107197,1203486000.0,CITY OF BOSTON,9-Ranger Stables Trailer,2124.0,Morton St,2124.0,474.0,Self-Storage Facility,Self-Storage Facility ,,,,,,,,,,,,,,,,
5972,"107216, 107217,  107219, 107220, 107221, 107222, 107223, 107224, 107225, 107228, 107229, 107230,  107247",,,Moon Island Rd,2171.0,,,35515.0,Other - Public Services,,,,,,,,,,,,,,,,,
