BERDO ID,Tax Parcel ID,Property Owner Name,Building Address,Building Address City,Building Address Zip Code,Parcel Address,Parcel Address City,Parcel Address Zip Code,"
Reported Gross Floor Area (Sq Ft)","
Reported Enclosed Parking Area (Sq Ft) ",Largest Property Type,All Property Types,Site EUI (Energy Use Intensity kBtu/ft²),"
Energy Star Score",Total Site Energy Usage (kBtu),"
Natural Gas Usage (kBtu)","
Electricity Usage (kBtu)","
Renewable System Electricity Usage Onsite (kBtu)","
District Hot Water Usage (kBtu)","
District Chilled Water Usage (kBtu)","
District Steam Usage (kBtu)","
Fuel Oil 1 Usage (kBtu)","
Fuel Oil 2 Usage (kBtu)","
Fuel Oil 4 Usage (kBtu)","
Fuel Oil 5 and 6 Usage (kBtu)","
Propane Usage (kBtu)","
Diesel Usage (kBtu)","
Kerosene Usage (kBtu)","
Water Usage Intensity (Gallons/ft²)",Compliance Status,BERDO Report Status,Estimated Total GHG Emissions (kgCO2e),Community Choice Electricity Participation,Renewable Energy Purchased through a Power Purchase Agreement (PPA),Renewable Energy Certificate (REC) Purchase,Backup Generator,Battery Storage,Electric Vehicle (EV) Charging,Cooresponding Campus ID ,Notes
107046,2101550000,COMMONWEALTH MANOR LP MASS LP,1242 commonwealth av,boston,02090,1242 commonwealth av,boston,02090,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,
107047,2101549000,COMMONWEALTH MANOR LP MASS LP,1246 commonwealth av,boston,02090,1246 commonwealth av,boston,02090,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,
107073,2100210000,TRUSTEES OF BOSTON UNIVERSITY,856 beacon street                                       ,boston,02115,856-862 beacon street,boston,02115,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,
107132,1103719020,RESIDENCES AT FOREST HILLS,3688 washington st,boston,02130,3694 washington st,boston,02130,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,
107133,1103719020,RESIDENCES AT FOREST HILLS,3690 washington st,boston,02130,3694 washington st,boston,02130,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,
107148,1700076000,NOR-AL HOUSING ASSOCIATES,16 algonquin st,boston,02124,16 algonquin st,boston,02124,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,
107155,2202616000,CITY OF BOSTON,282-284 north beacon st,boston,02135,41 89 faneuil st,boston,02135,,,,Multifamily Housing ,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,No,No,No,Maybe,No,No,,Boston Housing Authority's BERDO submission has not yet been third-party verified due to a portfolio-wide issue with natural gas data. Boston Housing Authority and National Grid are actively resolving the issue. Updated submission data will be shared as soon as data verification is complete.
107156,2202616000,CITY OF BOSTON,276-280 north beacon st,boston,02135,41 89 faneuil st,boston,02135,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,No,No,No,Maybe,No,No,,Boston Housing Authority's BERDO submission has not yet been third-party verified due to a portfolio-wide issue with natural gas data. Boston Housing Authority and National Grid are actively resolving the issue. Updated submission data will be shared as soon as data verification is complete.
107157,2202616000,CITY OF BOSTON,266-270 north beacon st,boston,02135,41 89 faneuil st,boston,02135,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,No,No,No,Maybe,No,No,,Boston Housing Authority's BERDO submission has not yet been third-party verified due to a portfolio-wide issue with natural gas data. Boston Housing Authority and National Grid are actively resolving the issue. Updated submission data will be shared as soon as data verification is complete.
107158,2202616000,CITY OF BOSTON,256-260 north beacon st,boston,02135,41 89 faneuil st,boston,02135,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,No,No,No,Maybe,No,No,,Boston Housing Authority's BERDO submission has not yet been third-party verified due to a portfolio-wide issue with natural gas data. Boston Housing Authority and National Grid are actively resolving the issue. Updated submission data will be shared as soon as data verification is complete.
107159,2202616000,CITY OF BOSTON,242-250 north beacon st,boston,02135,41 89 faneuil st,boston,02135,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,No,No,No,Maybe,No,No,,Boston Housing Authority's BERDO submission has not yet been third-party verified due to a portfolio-wide issue with natural gas data. Boston Housing Authority and National Grid are actively resolving the issue. Updated submission data will be shared as soon as data verification is complete.
107160,2202616000,CITY OF BOSTON,41-45 faneuil st,boston,02135,41 89 faneuil st,boston,02135,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,No,No,No,Maybe,No,No,,Boston Housing Authority's BERDO submission has not yet been third-party verified due to a portfolio-wide issue with natural gas data. Boston Housing Authority and National Grid are actively resolving the issue. Updated submission data will be shared as soon as data verification is complete.
107161,2202616000,CITY OF BOSTON,51-55 faneuil st,boston,02135,41 89 faneuil st,boston,02135,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,No,No,No,Maybe,No,No,,Boston Housing Authority's BERDO submission has not yet been third-party verified due to a portfolio-wide issue with natural gas data. Boston Housing Authority and National Grid are actively resolving the issue. Updated submission data will be shared as soon as data verification is complete.
107162,2202616000,CITY OF BOSTON,61-65 faneuil st,boston,02135,41 89 faneuil st,boston,02135,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,No,No,No,Maybe,No,No,,Boston Housing Authority's BERDO submission has not yet been third-party verified due to a portfolio-wide issue with natural gas data. Boston Housing Authority and National Grid are actively resolving the issue. Updated submission data will be shared as soon as data verification is complete.
107163,2202616000,CITY OF BOSTON,71-75 faneuil st,boston,02135,41 89 faneuil st,boston,02135,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,No,No,No,Maybe,No,No,,Boston Housing Authority's BERDO submission has not yet been third-party verified due to a portfolio-wide issue with natural gas data. Boston Housing Authority and National Grid are actively resolving the issue. Updated submission data will be shared as soon as data verification is complete.
107164,2202616000,CITY OF BOSTON,81-89 faneuil st,boston,02135,41 89 faneuil st,boston,02135,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,No,No,No,Maybe,No,No,,Boston Housing Authority's BERDO submission has not yet been third-party verified due to a portfolio-wide issue with natural gas data. Boston Housing Authority and National Grid are actively resolving the issue. Updated submission data will be shared as soon as data verification is complete.
107168,0903671000,BOSTON HOUSING AUTH,50 52 highland st,boston,02119,50 52 highland st,boston,02119,,,,Multifamily Housing ,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,No,No,No,Maybe,No,No,,Boston Housing Authority's BERDO submission has not yet been third-party verified due to a portfolio-wide issue with natural gas data. Boston Housing Authority and National Grid are actively resolving the issue. Updated submission data will be shared as soon as data verification is complete.
107169,0300154010,FANEUIL HIV HOUSING CORP,56 joy st,boston,02114,56 joy st,boston,02114,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,
107173,0302726004,US REIF 100 CAMBRIDGE STREET,100 cambridge st,boston,02114,100 cambridge st,boston,02114,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,
107175,1402297000,GANGEMI FRANK R TS,8 14 kingsdale st,boston,02124,8 14 kingsdale st,boston,02124,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,
107270,0304448000,CEDC OXFORD PING ON LLC MASS LLC,12 oxford st,boston,02111,12 oxford st,boston,02111,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,
107273,2101724000,WASHINGTON SQUARE CONDO TR,1560-1576 commonwealth ave,boston,02135,309 319 allston st,boston,02135,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,
107283,1100870000,Urban Edge Housing Corp,1544 columbus av,boston,02119,1544 columbus av,boston,02119,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,
107301,0302810000,144 BOWDOIN LLC,142 bowdoin st,boston,02108,142 bowdoin st,boston,02108,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,
107318,1901105000,31 GREEN LLC,29-31 green st,boston,02130,29-31 green st,boston,02130,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,
107322,0601106000,376 WEST FOURTH LLC,376 w fourth st,boston,02127,376 w fourth st,boston,02127,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,
107339,2102496000,5520 - 286 & 288 Chestnut,286 chestnut hill av,boston,02135,286 chestnut hill av,boston,02135,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,
107344,1804284000,837 RIVER STREET LLC,837 river st,boston,02136,837 river st,boston,02136,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,
107381,0504322014,BOYLSTON WEST LLC,1325 boylston st,boston,02215,1325 boylston st,boston,02215,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,
107398,1403417000,CESCO LLC MASS LLC,750 morton st,boston,02124,750 morton st,boston,02124,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,
107399,1700627000,CESCO LLC MASS LLC,4-6 rosedale st,boston,02124,4-6 rosedale st,boston,02124,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,
107432,1101559000,DIXWELL PARK UE LLC,21 dixwell st,boston,02119,21 dixwell st,boston,02119,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,
107434,2100948000,DS 26 ALLSTON LLC,26 allston st,boston,02134,26 allston st,boston,02134,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,
107435,2100595000,DS 32-34 GARDNER LLC,32-34 gardner st,boston,02134,32-34 gardner st,boston,02134,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,
107439,2201918000,DUSTIN ASSOCIATES LLC MASS LLC,122 dustin st,boston,02135,122 dustin st,boston,02135,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,
107473,1101098000,GANGEMI FRANK R TS,2-4 ernst st,boston,02119,2-4 ernst st,boston,02119,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,
107486,1502619000,GLENDALE ASSOCIATES LP MASS LP,475 columbia rd,boston,02125,475 columbia rd,boston,02125,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,
107488,0502701000,GLYNN REALTY ASSO II LLC,213 beacon st,boston,02116,213 beacon st,boston,02116,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,
107514,2101561000,HAJJAR CHARLES C TS,24 royce rd,boston,02134,24 royce rd,boston,02134,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,
107517,0901323508,HAMILTON NORTHEAST DEVELOPMENT LLC,150 camden st,boston,02118,150 camden st,boston,02118,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,
107518,2100538000,HAMILTON ON GARDNER,88 gardner st,boston,02134,88 gardner st,boston,02134,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,
107531,1201820000,HUMBOLDT APARTMENTS LP MASS LP,51 humboldt av,boston,02119,51 humboldt av,boston,02119,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,
107535,0504150000,IQHQ-645 BEACON LLC,635-645 beacon st,boston,02215,635-645 beacon st,boston,02215,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,
107585,1000313000,MATARAZZO LEENA TRST,376 riverway st,boston,02115,376 riverway st,boston,02115,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,
107598,0902310000,MPIII TOWNHOMES LLC,11-21 raynor cir,boston,02120,11-21 raynor cir,boston,02120,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,
107601,0902345000,MPIII TOWNHOMES LLC,67-81 ruggles st,boston,02120,67-81 ruggles st,boston,02120,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,
107610,0902500000,MPIII TOWNHOMES LLC,759 shawmut av,boston,02119,759 shawmut av,boston,02119,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,
107615,0501109000,MVC BERKELEY LLC,119 berkeley st,boston,02116,119 berkeley st,boston,02116,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,
107625,2100565000,NEW BRIGHTON 55 ASSOCIATES LLC,45 brighton av,boston,02134,45 brighton av,boston,02134,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,
107640,1300723020,NUESTRA QUINCY COMMONS,278 blue hill av,boston,02119,278 blue hill av,boston,02119,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,
107648,1405198515,Olmsted Green Rental Phase Iv Llc,533 harvard st,boston,02124,533 harvard st,boston,02124,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,
107649,1405198515,Olmsted Green Rental Phase Iv Llc,531 harvard st,boston,02124,531 harvard st,boston,02124,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,
107650,1405198515,Olmsted Green Rental Phase Iv Llc,529 harvard st,boston,02124,529 harvard st,boston,02124,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,
107652,2001360000,ONE-83 BELGRADE AVE LLC A MASS LLC,183-185 belgrade ave,boston,02131,183-185 belgrade ave,boston,02131,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,
107664,1800942000,PCL LLC MASS LLC,1442 blue hill av,boston,02126,1442 blue hill av,boston,02126,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,
107668,0703517010,PIPEFITTERS LOCAL UNION #357,40 enterprise st,boston,02125,40 enterprise st,boston,02125,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,
107677,1001083000,PW PROPERTIES LLC MASS LLC,226 parker hill av,boston,02120,226 parker hill av,boston,02120,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,
107692,2204893001,ROMM LEV,36 dighton st,boston,02135,36 dighton st,boston,02135,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,
107710,0700135000,SBNDC WOODWARD LLC,11 woodward st,boston,02127,11 woodward st,boston,02127,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,
107721,0600493000,SOUTH BOSTON COMMUNITY HOUSI,363-371 w broadway,boston,02127,363-371 w broadway,boston,02127,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,
107722,0601606000,SOUTH BOSTON VETERANS,273 d st,boston,02127,273 d st,boston,02127,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,
107723,0306570206,SOUTH END 10 AFF LLC,370 harrison av,boston,02118,370 harrison av,boston,02118,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,
107745,1401610000,TRINITY TERRACE LP MASS LP,213-217 washington st,boston,02121,213-217 washington st,boston,02121,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,
107756,0502621000,TWO22-224 BEACON STREET LPS,222 beacon st,boston,02116,222 beacon st,boston,02116,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,
107764,0900079000,VIVIENDAS LLC,20 aguadilla st,boston,02118,20 aguadilla st,boston,02118,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,
107779,0900475050,WEST NEWTON RUTLAND LLC,94 w newton st,boston,02118,94 w newton st,boston,02118,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,
107792,0703926000,DUDLEY TERRACE APARTMENTS LLC,2 dudley ter,boston,02125,2 dudley ter,boston,02125,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,
107796,0600287010,206 WEST LLC,206 w broadway,boston,02127,206 w broadway,boston,02127,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,
107825,2100560000,HAMILTON RLTY LP,19 brighton av,boston,02134,19 brighton av,boston,02134,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,
107829,1300845010,HOWARD DACIA LLC MASS LLC,11 balfour st,boston,02125,11 balfour st,boston,02125,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,
107832,0302048160,MARKS PAUL D TS,448 hanover st,boston,02109,448 hanover st,boston,02109,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,
107837,0400924000,NINETEEN GARRISON ST CORP,19 garrison st,boston,02116,19 garrison st,boston,02116,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,
107844,0503749000,RREF II KENMORE LESSOR IV LLC,642 beacon st,boston,02215,642 beacon st,boston,02215,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,
107853,1403541000,TRINITY LUCERNE LP MASS LP,120 lucerne st,boston,02124,120 lucerne st,boston,02124,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,
107856,0502702000,TWO 11 BEACON ST LP MASS LP,211 beacon st,boston,02116,211 beacon st,boston,02116,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,
107862,0500478003,BOSTON HOUSING AUTHORITY,450 tremont st,boston,02116,450 tremont st,boston,02116,37296,,,Multifamily Housing ,98.7,15,3679684.2,2788200.3,891483.9,,,,,,,,,,,,68.98,Not Submitted,1 - No Data Reported,,,,,,,,,Boston Housing Authority's BERDO submission has not yet been third-party verified due to a portfolio-wide issue with natural gas data. Boston Housing Authority and National Grid are actively resolving the issue. Updated submission data will be shared as soon as data verification is complete.
107863,0203826000,BOSTON HOUSING AUTHORITY,26 28 union st,boston,02129,26 28 union st,boston,02129,9400,,,Multifamily Housing ,47.7,,448038.7,210700.0,237338.7,,,,,,,,,,,,57.13,Not Submitted,1 - No Data Reported,,,,,,,,,Boston Housing Authority's BERDO submission has not yet been third-party verified due to a portfolio-wide issue with natural gas data. Boston Housing Authority and National Grid are actively resolving the issue. Updated submission data will be shared as soon as data verification is complete.
107864,0203861000,BOSTON HOUSING AUTHORITY,110 16 rutherford av,boston,02129,110 16 rutherford av,boston,02129,7400,,,Multifamily Housing ,56.5,,418393.9,222900.0,195494.0,,,,,,,,,,,,101.4,Not Submitted,1 - No Data Reported,,,,,,,,,Boston Housing Authority's BERDO submission has not yet been third-party verified due to a portfolio-wide issue with natural gas data. Boston Housing Authority and National Grid are actively resolving the issue. Updated submission data will be shared as soon as data verification is complete.
107865,0203914000,Boston Housing Authority,43-47 washington st,boston,02129,43-47 washington st,boston,02129,6400,,,Multifamily Housing ,44.6,,285530.7,126900.0,158630.7,,,,,,,,,,,,33.16,Not Submitted,1 - No Data Reported,,,,,,,,,Boston Housing Authority's BERDO submission has not yet been third-party verified due to a portfolio-wide issue with natural gas data. Boston Housing Authority and National Grid are actively resolving the issue. Updated submission data will be shared as soon as data verification is complete.
107866,0201080000,Boston Housing Authority,385-391 main st,boston,02129,385-391 main st,boston,02129,6400,,,Multifamily Housing ,51.1,,326853.2,129800.0,197053.2,,,,,,,,,,,,74.97,Not Submitted,1 - No Data Reported,,,,,,,,,Boston Housing Authority's BERDO submission has not yet been third-party verified due to a portfolio-wide issue with natural gas data. Boston Housing Authority and National Grid are actively resolving the issue. Updated submission data will be shared as soon as data verification is complete.
107867,0202525000,Boston Housing Authority,19-25 lyndeboro st,boston,02129,19-25 lyndeboro st,boston,02129,6400,,,Multifamily Housing ,46.5,,297902.7,141500.0,156402.7,,,,,,,,,,,,124.96,Not Submitted,1 - No Data Reported,,,,,,,,,Boston Housing Authority's BERDO submission has not yet been third-party verified due to a portfolio-wide issue with natural gas data. Boston Housing Authority and National Grid are actively resolving the issue. Updated submission data will be shared as soon as data verification is complete.
107868,0201055000,Boston Housing Authority,10-4 mead st,boston,02129,10-4 mead st,boston,02129,6600,,,Multifamily Housing ,46.9,,309312.2,131100.0,178212.2,,,,,,,,,,,,31.78,Not Submitted,1 - No Data Reported,,,,,,,,,Boston Housing Authority's BERDO submission has not yet been third-party verified due to a portfolio-wide issue with natural gas data. Boston Housing Authority and National Grid are actively resolving the issue. Updated submission data will be shared as soon as data verification is complete.
107869,0203914000,Boston Housing Authority,54-66 washington st,boston,02129,54-66 washington st,boston,02129,11200,,,Multifamily Housing ,50.4,,564370.9,236000.0,328370.9,,,,,,,,,,,,53.98,Not Submitted,1 - No Data Reported,,,,,,,,,Boston Housing Authority's BERDO submission has not yet been third-party verified due to a portfolio-wide issue with natural gas data. Boston Housing Authority and National Grid are actively resolving the issue. Updated submission data will be shared as soon as data verification is complete.
107870,0201080000,Boston Housing Authority,385-391 main st,boston,02129,385-391 main st,boston,02129,6600,,,Multifamily Housing ,56.2,,371117.0,125900.0,245217.0,,,,,,,,,,,,58.84,Not Submitted,1 - No Data Reported,,,,,,,,,Boston Housing Authority's BERDO submission has not yet been third-party verified due to a portfolio-wide issue with natural gas data. Boston Housing Authority and National Grid are actively resolving the issue. Updated submission data will be shared as soon as data verification is complete.
107871,0201080000,Boston Housing Authority,375-381 main st,boston,02129,375-381 main st,boston,02129,5600,,,Multifamily Housing ,29,,162428.4,102500.0,59928.4,,,,,,,,,,,,16.43,Not Submitted,1 - No Data Reported,,,,,,,,,Boston Housing Authority's BERDO submission has not yet been third-party verified due to a portfolio-wide issue with natural gas data. Boston Housing Authority and National Grid are actively resolving the issue. Updated submission data will be shared as soon as data verification is complete.
107874,1002333300,Boston Housing Authority,community center,boston,02130,community center,boston,02130,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,Boston Housing Authority's BERDO submission has not yet been third-party verified due to a portfolio-wide issue with natural gas data. Boston Housing Authority and National Grid are actively resolving the issue. Updated submission data will be shared as soon as data verification is complete.
107875,0602674165,Boston Housing Authority,management building,boston,02130,management building,boston,02130,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,Boston Housing Authority's BERDO submission has not yet been third-party verified due to a portfolio-wide issue with natural gas data. Boston Housing Authority and National Grid are actively resolving the issue. Updated submission data will be shared as soon as data verification is complete.
107876,0202738000,Boston Housing Authority,storage structure,boston,02129,storage structure,boston,02129,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,Boston Housing Authority's BERDO submission has not yet been third-party verified due to a portfolio-wide issue with natural gas data. Boston Housing Authority and National Grid are actively resolving the issue. Updated submission data will be shared as soon as data verification is complete.
